DATAFLOW,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2002,277330,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2003,277600,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2004,277200,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2005,277500,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2006,277800,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2007,277900,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2008,277900,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2009,277991,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2010,285721,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2011,290476,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2012,294983,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2013,298195,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2014,300766,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2015,304279,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2016,307074,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2017,309170,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2018,313771,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2019,322430,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2020,329643,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2021,335304,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL01: Luxembourgers,A: Annual,2022,341230,,,"SL01: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1961,41500,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1971,62450,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1981,95789,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1983,,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,l: Not available,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1984,,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,l: Not available,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1985,,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,l: Not available,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1986,,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,l: Not available,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1987,100350,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1988,102800,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1989,105750,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1990,108900,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1991,113050,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1992,117550,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1993,122250,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1994,126900,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1995,131550,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1996,136850,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1997,141400,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1998,146050,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,1999,151050,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2000,157000,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2001,162000,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2002,166720,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2003,170700,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2004,177800,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2005,183700,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2006,191300,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2007,198300,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2008,205900,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2009,215509,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2010,216345,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2011,221364,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2012,229870,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2013,238844,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2014,248914,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2015,258679,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2016,269175,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2017,281497,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2018,288234,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2019,291464,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2020,296465,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2021,299426,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),SL02: Foreigners,A: Annual,2022,304167,,,"SL02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,0: Zero
LU1:DF_B1115(1.0),L02: Proportion of foreigners (in %),A: Annual,1961,13.2,,,"L02: Break in series: as from 1961 Source: STATEC, as from 2017 Source: STATEC and CTIE. The law of 11 December 1986 on Luxembourg nationality granted on 1 January 1987, the Luxembourg nationality to 3 330 minor children born to a mother holding the Luxembourg nationality. The figures of the total population (luxembourgish and foreign) for the years 1992-2000 have been revised based on the results of the population census on 15 February 2001.",,,1: One
